id	name	bbx
2964	Ostffyasszonyfa	16.9831625,47.2888861,17.0895433,47.3535184
2880	Gérce	16.9833776,47.1804501,17.0552713,47.2333456
1209	Zalaigrice	16.9846073,46.7310696,17.0291288,46.7689298
2656	Hövej	16.9848428,47.5320935,17.0418887,47.5690881
1237	Nemespátró	16.9853857,46.304775,17.0409518,46.3498993
1203	Zalabér	16.9854361,46.9394135,17.0463863,47.0004154
1048	Gyűrűs	16.9858071,46.8757159,17.0089983,46.9029414
2638	Gyóró	16.9859504,47.4824501,17.0719305,47.5142726
1003	Bezeréd	16.9878061,46.8546291,17.0460935,46.9051086
1136	Padár	16.991153,46.8309813,17.0468072,46.8769367
2960	Nick	16.9936462,47.3731743,17.0501156,47.4089672
1026	Dötk	16.9967755,46.9301858,17.0145634,46.9513657
807	Porrogszentpál	17.0005871,46.279403,17.0236584,46.3079517
2608	Cirák	17.0007371,47.4615372,17.0647384,47.4960035
1232	Zalavég	17.0012377,46.9925021,17.0511324,47.0423013
1220	Zalaszentgrót	17.0065144,46.8668131,17.1443654,46.9852901
806	Porrogszentkirály	17.0071148,46.2424114,17.0664013,46.2914369
2855	Csánig	17.0098225,47.4260967,17.0713817,47.4608375
2748	Várbalog	17.0099539,47.8204262,17.1137969,47.8738998
1067	Kerecseny	17.0106928,46.5958247,17.0562496,46.6481314
2947	Nagysimonyi	17.0123706,47.2404857,17.0875874,47.3043547
1110	Nagybakónak	17.015949,46.5172538,17.0686713,46.5843897
2862	Csönge	17.0160368,47.3238222,17.1443163,47.3739295
805	Porrog	17.0186698,46.2801145,17.0647839,46.3400928
1175	Szentpéterúr	17.0195309,46.7262377,17.063106,46.7869189
996	Batyk	17.0217245,46.9758121,17.0670158,47.0097776
1022	Dióskál	17.0220529,46.6365327,17.0784322,46.7077036
3034	Vásárosmiske	17.0276605,47.1793102,17.097718,47.2393745
803	Pogányszentpéter	17.02973,46.3677262,17.084188,46.4174415
1131	Orosztony	17.0299896,46.581465,17.0931518,46.656657
1181	Tilaj	17.031529,46.7827853,17.0718112,46.8380884
2914	Kenyeri	17.032106,47.348456,17.1648015,47.4094027
2847	Bögöte	17.0329486,47.0238692,17.0800073,47.0993819
983	Almásháza	17.0336354,46.8342023,17.0707398,46.8598269
1118	Nagyrécse	17.0340437,46.4413567,17.1214479,46.5288718
1059	Kallósd	17.0402175,46.8572691,17.0775369,46.8805523
695	Csurgó	17.0404034,46.2082373,17.1596171,46.3189288
3026	Vashosszúfalu	17.0413437,47.087606,17.0936484,47.1366358
2597	Babót	17.0415423,47.5485887,17.1231921,47.6033176
1230	Zalaújlak	17.0427498,46.5358413,17.0959341,46.5978678
2712	Rábakecöl	17.0432052,47.3952314,17.141298,47.4557278
1187	Türje	17.0450151,46.9694378,17.1448092,47.0490504
2667	Kisfalud	17.0455531,47.5196582,17.1241007,47.5553098
677	Berzence	17.0470398,46.1682339,17.2251498,46.2468047
2695	Osli	17.0478982,47.6122885,17.1237925,47.6643655
1093	Ligetfalva	17.0492283,46.8074995,17.0820576,46.8359493
1226	Zalaszentmárton	17.0501578,46.6890566,17.0828894,46.7198776
2659	Jánossomorja	17.0509772,47.7077706,17.2810723,47.8484604
728	Iharosberény	17.0534232,46.3470567,17.1970126,46.4205603
2600	Beled	17.0547041,47.441689,17.1560021,47.4969005
696	Csurgónagymarton	17.0556238,46.2811084,17.106882,46.3337603
1205	Zalacsány	17.0559233,46.7780092,17.1203083,46.8369422
1201	Zalaapáti	17.0567052,46.707917,17.1230006,46.7670459
1080	Kisrécse	17.056801,46.4924006,17.0823087,46.5198401
2750	Veszkény	17.0574446,47.5876695,17.1159312,47.6269881
1042	Gétye	17.0577151,46.7436398,17.0903661,46.7840871
2923	Köcsk	17.0577775,47.1702378,17.1540688,47.2029964
727	Iharos	17.058237,46.3148442,17.1778814,46.3625476
2843	Borgáta	17.0589134,47.1394754,17.1038832,47.1726356
2683	Mihályi	17.061916,47.4943398,17.1525063,47.5355094
1014	Csapi	17.0629895,46.5071847,17.1051178,46.5467766
2686	Mosonszolnok	17.0630541,47.8085564,17.2240188,47.8805953
2919	Kissomlyó	17.0634709,47.1263077,17.1211898,47.155047
1027	Egeraracsa	17.0636701,46.6571276,17.1012084,46.70303
1064	Kehidakustány	17.0640312,46.8150336,17.1436207,46.8695167
1215	Zalamerenye	17.0647508,46.5450746,17.1191526,46.6021814
3019	Tokorcs	17.0655346,47.2533535,17.118616,47.2924759
2939	Mesteri	17.0688345,47.2130062,17.115672,47.2663857
1216	Zalasárszeg	17.073025,46.4881125,17.100081,46.5080326
1030	Esztergályhorváti	17.0734877,46.6481188,17.1524847,46.7119777
643	Zalaerdőd	17.0735579,47.0422492,17.1597545,47.0799444
2908	Keléd	17.0736602,47.0641154,17.1369073,47.090756
1217	Zalaszabar	17.0754466,46.6273296,17.1592711,46.6650765
2868	Duka	17.0757084,47.0796389,17.1333994,47.1362966
3043	Kemenesmihályfa	17.0769115,47.2580894,17.1413416,47.3367384
484	Dabronc	17.0798393,46.9962796,17.1801243,47.053326
1224	Zalaszentlászló	17.0812929,46.8464847,17.1527454,46.9044898
1008	Bókaháza	17.0825784,46.7632118,17.1212097,46.7892504
1037	Garabonc	17.0840076,46.571579,17.1674305,46.6158306
2651	Hegyeshalom	17.0851896,47.8740477,17.2096308,47.9656568
1117	Nagyrada	17.0873495,46.606047,17.1580468,46.6337248
1160	Sand	17.0874542,46.4057486,17.1413382,46.4307792
1102	Miháld	17.0897615,46.4273789,17.1645275,46.4789612
2749	Vásárosfalu	17.0904934,47.4430612,17.1326634,47.4657166
2909	Kemeneskápolna	17.092105,47.1983713,17.1231755,47.2305641
2612	Csorna	17.0937422,47.5636775,17.3090604,47.7139039
2708	Rajka	17.094657,47.9474042,17.2810268,48.0224651
1036	Galambok	17.0946661,46.4461556,17.1724568,46.5326592
1211	Zalakaros	17.0959341,46.527452,17.1649482,46.5783703
2733	Szárföld	17.0976099,47.5577474,17.1570871,47.6310586
2972	Pápoc	17.0989406,47.3668686,17.1953073,47.4372509
2745	Vadosfa	17.0992523,47.4891827,17.1489293,47.5098686
2870	Egyházashetye	17.0997314,47.1472622,17.1608855,47.1861422
2852	Celldömölk	17.1018377,47.1921115,17.2094936,47.2810016
2604	Bogyoszló	17.1025958,47.5336356,17.2346959,47.5835364
1223	Zalaszentjakab	17.1032748,46.4633588,17.1507032,46.4950528
3044	Kemenessömjén	17.1038391,47.2684012,17.1608448,47.3449944
832	Somogycsicsó	17.1085772,46.3008546,17.176286,46.3327854
2719	Rábatamási	17.1086627,47.5716183,17.1891523,47.6583231
	Tekenye	17.1109349,46.9536611,17.141351,46.9743724
1120	Nemesbük	17.1116451,46.8026167,17.17076,46.8411525
1169	Szentgyörgyvár	17.1141853,46.745901,17.1497399,46.8094015
1163	Sénye	17.1153769,46.8882574,17.1431965,46.9100019
2903	Jánosháza	17.1167195,47.0751862,17.1859397,47.1537914
1238	Sármellék	17.1219976,46.6789166,17.218916,46.7473581
1231	Zalavár	17.1254432,46.63478,17.2241668,46.7016288
1213	Zalaköveskút	17.1258041,46.8407189,17.1527454,46.8610409
2622	Edve	17.1263706,47.432583,17.1580518,47.4738092
2672	Levél	17.1274923,47.857368,17.2472658,47.9147461
2677	Magyarkeresztúr	17.1275451,47.4843359,17.1924765,47.5441194
3040	Vönöck	17.1308235,47.2973461,17.1968708,47.3556493
1031	Felsőpáhok	17.1323521,46.7733653,17.1755973,46.8048205
	Óhíd	17.1326871,46.9449994,17.2114002,46.9773002
854	Szenta	17.133841,46.2129725,17.2695219,46.3278296
729	Inke	17.1351901,46.3444503,17.2544923,46.4326048
1077	Kisgörbő	17.1367461,46.9100019,17.1695118,46.9542339
1197	Vindornyaszőlős	17.1369019,46.8696664,17.1823162,46.9132354
2912	Kemenesszentmárton	17.1376726,47.2839102,17.1804197,47.3046324
1168	Szalapa	17.1378665,46.9746175,17.1629269,47.0048668
985	Alsópáhok	17.1388769,46.7314121,17.1997107,46.7856643
2911	Kemenespálfa	17.1392431,47.1289998,17.2013366,47.1690281
846	Somogyudvarhely	17.1392551,46.1409084,17.2599376,46.2135489
2756	Farád	17.1417014,47.5856919,17.2289322,47.664018
1212	Zalakomár	17.1421997,46.4461556,17.2267858,46.6106868
510	Hetyefő	17.1425867,47.0331165,17.1687623,47.0718076
1138	Pat	17.1429647,46.4292358,17.1952666,46.4678518
2954	Nemeskeresztúr	17.1449655,47.0661733,17.2167462,47.1035234
2660	Jobaháza	17.1469151,47.569231,17.2217007,47.5900299
2955	Nemeskocs	17.1469644,47.1855929,17.2142068,47.2138875
2698	Páli	17.1470926,47.4340553,17.2094891,47.508513
1060	Karmacs	17.1473367,46.812969,17.1985925,46.8772443
2842	Boba	17.1501614,47.1649968,17.2106748,47.1983071
2904	Karakó	17.1508667,47.0846585,17.2218624,47.1389448
994	Balatonmagyaród	17.1555273,46.5566032,17.2220705,46.6601323
1111	Nagygörbő	17.1556854,46.9077525,17.197873,46.9447901
2937	Mersevát	17.1562669,47.264402,17.2194739,47.3036951
1103	Mihályfa	17.1578108,46.9599084,17.2313376,46.9993916
1195	Vindornyafok	17.1583149,46.8474244,17.1864968,46.8807714
2910	Kemenesmagasi	17.1590293,47.2993377,17.2340298,47.3969027
2592	Acsalag	17.159342,47.6519861,17.2245234,47.6933298
2705	Potyond	17.1609084,47.5281623,17.1929481,47.554073
1052	Hévíz	17.1668129,46.7740786,17.1988593,46.8195225
2601	Bezenye	17.1670276,47.9142278,17.2837789,47.9845339
2754	Zsebeháza	17.1679586,47.4989339,17.2081785,47.5193307
1025	Döbröce	17.1679805,46.9201634,17.2034513,46.9489695
500	Gógánfa	17.1691237,46.9960199,17.2100833,47.0552045
1196	Vindornyalak	17.1703699,46.8747446,17.2040135,46.9045815
2746	Vág	17.1704403,47.4319892,17.2476107,47.4748552
2744	Újrónafő	17.1711739,47.7533698,17.2998754,47.8387887
522	Kemenesszentpéter	17.1727268,47.392546,17.2559981,47.4456145
678	Bélavár	17.1743424,46.105103,17.2617366,46.1524665
1218	Zalaszántó	17.1743689,46.8570142,17.2906134,46.9219496
895	Kaszó	17.1756991,46.2830727,17.264292,46.3538117
2734	Szil	17.1761556,47.4464823,17.2712337,47.5295632
2730	Sopronnémeti	17.1778373,47.5229005,17.2292495,47.5499948
2606	Bősárkány	17.1794809,47.6673307,17.2750449,47.7178452
1156	Rezi	17.1834864,46.8153321,17.2714918,46.8746468
1073	Keszthely	17.1872595,46.6693888,17.2975336,46.8283197
877	Varászló	17.1881748,46.4099591,17.227313,46.4631859
841	Somogysimonyi	17.1888779,46.4621723,17.2596889,46.5032668
1083	Kisvásárhely	17.189066,46.9831425,17.2323479,47.0055314
521	Kemeneshőgyész	17.1891072,47.3288395,17.3370495,47.392546
1167	Sümegcsehi	17.1891721,46.9168535,17.2500314,46.9811559
596	Rigács	17.1926589,47.048055,17.2277509,47.0814502
516	Kamond	17.1945241,47.111329,17.2601802,47.1693682
626	Ukk	17.1950606,47.0185375,17.2610334,47.0596936
1016	Cserszegtomaj	17.1976398,46.7800067,17.2696915,46.8212082
536	Külsővat	17.1987987,47.2528413,17.263962,47.3185757
430	Adorjánháza	17.1995388,47.2337097,17.2717813,47.2672432
545	Magyargencs	17.2003169,47.3615818,17.323833,47.4282769
882	Vízvár	17.2009021,46.0574772,17.2917896,46.1436453
562	Nagypirit	17.2010472,47.1652443,17.2451046,47.2083955
2684	Mosonmagyaróvár	17.2014076,47.7966073,17.3783148,47.9424806
644	Zalagyömörő	17.2066203,46.9950531,17.2654894,47.0360335
483	Csögle	17.2072569,47.2021412,17.3000165,47.2455225
492	Egeralja	17.2087707,47.2139233,17.2811054,47.2568035
646	Zalameggyes	17.2096563,47.0580367,17.2366604,47.0842569
	Mosonudvar	17.2097989,47.8340515,17.2332723,47.8539234
647	Zalaszegvár	17.2108793,47.0838167,17.2584196,47.1148958
3013	Szergény	17.2148215,47.3141063,17.2957259,47.3573943
819	Sávoly	17.2151427,46.5652813,17.2833345,46.6290081
788	Nemesdéd	17.2170416,46.4032397,17.2835321,46.4736886
883	Vörs	17.2182691,46.63325,17.2862231,46.7015504
790	Nemesvid	17.2194717,46.4704404,17.2999599,46.5143741
706	Főnyed	17.2195936,46.6199939,17.2659447,46.642429
862	Szőkedencs	17.2201089,46.5276401,17.2890601,46.5831141
2735	Szilsárkány	17.2208967,47.5125645,17.3026671,47.5676715
606	Sümeg	17.2214484,46.91401,17.3834642,47.0088779
513	Hosztót	17.2222503,47.0582662,17.2614866,47.0985677
688	Csákány	17.2227537,46.5099734,17.2991355,46.5478776
867	Tarany	17.2246822,46.1382699,17.3339184,46.2323926
467	Bazsi	17.2258798,46.9164315,17.2707625,46.9620979
530	Kispirit	17.2309837,47.1710596,17.2613377,47.2071456
681	Bolhás	17.2336215,46.2228115,17.3236493,46.2932138
523	Kerta	17.2349855,47.1354794,17.2916265,47.1875041
2715	Rábasebes	17.2352962,47.4301052,17.2732656,47.4597187
527	Kisberzseny	17.2363429,47.1017303,17.2756423,47.1457847
2720	Rábcakapi	17.2365183,47.6890085,17.2954308,47.7240996
844	Somogyszob	17.2365265,46.2474771,17.3265701,46.3496755
2616	Dunakiliti	17.2412652,47.9352146,17.346821,47.996061
1194	Várvölgy	17.2427959,46.8408249,17.3355035,46.9206748
879	Vése	17.2436178,46.3419191,17.324294,46.4612089
2732	Szany	17.2468079,47.4292854,17.3352388,47.5069022
548	Marcalgergelyi	17.246979,47.2738135,17.2845532,47.3187327
475	Csabrendek	17.2477936,46.9800462,17.3875079,47.0635405
636	Veszprémgalsa	17.2483802,47.0537693,17.2946076,47.1071581
2676	Maglóca	17.2495806,47.6522961,17.2946904,47.6800152
528	Kiscsősz	17.2511614,47.1816287,17.3109915,47.2121758
493	Egyházaskesző	17.2523633,47.3861873,17.3569128,47.4352774
682	Bolhó	17.2539179,45.9837474,17.3260707,46.0840193
2699	Pásztori	17.2546885,47.539462,17.3024664,47.5727053
721	Heresznye	17.2564595,46.0377557,17.295285,46.0936979
2673	Lébény	17.2565343,47.7075386,17.42549,47.7989473
2628	Feketeerdő	17.2570214,47.9167564,17.3053721,47.9480626
568	Nemesszalók	17.2574327,47.2443848,17.3316069,47.2987925
607	Sümegprága	17.2576687,46.9185657,17.2905667,46.9507767
2710	Rábacsanak	17.2578486,47.5012679,17.3244296,47.5432991
668	Balatonszentgyörgy	17.2580883,46.6476583,17.3390035,46.7345091
852	Szegerdő	17.263581,46.6108588,17.3006097,46.6356671
518	Karakószörcsök	17.265782,47.1011237,17.301805,47.1470385
1047	Gyenesdiás	17.2673383,46.7342978,17.3201732,46.8153754
2678	Markotabödöge	17.2679548,47.6509856,17.3432816,47.7032865
2598	Barbacs	17.2680838,47.6222946,17.3378099,47.6650449
1192	Vállus	17.2683415,46.8067645,17.3541317,46.8579306
612	Szentimrefalva	17.2687473,47.0397052,17.3123623,47.0920448
659	Balatonberény	17.2690784,46.6750055,17.3506037,46.7354078
433	Apácatorna	17.2713262,47.0864817,17.3170322,47.1258629
866	Tapsony	17.2716153,46.4156998,17.3595817,46.485161
641	Vinár	17.2731085,47.2958913,17.2987573,47.3288872
872	Tikos	17.2732279,46.633544,17.300901,46.6531254
2607	Cakóháza	17.2734433,47.6881959,17.3052734,47.7107555
839	Somogysámson	17.2748296,46.5744733,17.3466636,46.6304077
780	Nagyatád	17.2777142,46.1448212,17.4085303,46.2703902
514	Iszkáz	17.2788424,47.1418486,17.3448962,47.1870572
2738	Tárnokréti	17.2801741,47.6993601,17.3425229,47.7318587
718	Háromfa	17.2804295,46.0628191,17.3678988,46.1520355
	Károlyháza	17.2812586,47.7808921,17.3608517,47.8198851
849	Somogyzsitfa	17.2814695,46.515512,17.3495334,46.5785973
485	Dabrony	17.2816984,47.2145814,17.3613066,47.2683282
2679	Máriakálnok	17.2830441,47.8309073,17.3596045,47.8825562
820	Segesd	17.2836049,46.3044717,17.4150415,46.3925013
2714	Rábapordány	17.2837197,47.5324955,17.3679376,47.5945087
2615	Dör	17.2877436,47.5797115,17.3436395,47.629004
2649	Halászi	17.288706,47.8564107,17.4073466,47.94075
786	Nagyszakácsi	17.291206,46.4711795,17.3712942,46.5198052
531	Kisszőlős	17.2922722,47.1825664,17.3461104,47.2145814
519	Káptalanfa	17.2929019,47.0032677,17.4138941,47.0878791
554	Mihályháza	17.2934281,47.2854303,17.4064059,47.3390671
723	Hollád	17.2952532,46.6240564,17.3360072,46.6654023
630	Várkesző	17.2957223,47.4201168,17.3585319,47.4431114
3130	Uzsa	17.2964781,46.8751901,17.3535344,46.9297137
1198	Vonyarcvashegy	17.2981856,46.7325641,17.3369867,46.805468
654	Tüskevár	17.299335,47.0861122,17.3462883,47.1456677
657	Babócsa	17.2997434,45.9665348,17.3888744,46.0669708
559	Nagyalásony	17.3000165,47.2067283,17.3929324,47.2417657
502	Gyepükaján	17.3037116,47.0181849,17.3537882,47.0541673
638	Vid	17.304076,47.2005108,17.3483057,47.218171
2716	Rábaszentandrás	17.31435,47.4395596,17.3648231,47.4884744
2599	Bágyogszovát	17.3144581,47.5585931,17.4014583,47.6155082
2623	Egyed	17.3146029,47.4879959,17.369265,47.5432244
993	Balatongyörök	17.3148888,46.7317858,17.4198185,46.8131818
684	Böhönye	17.3155467,46.376479,17.4700424,46.4528647
602	Somlószőlős	17.3158246,47.1429787,17.3970661,47.2114399
	Ötvöskónyi	17.3160228,46.2607906,17.3985113,46.3119656
540	Lesenceistvánd	17.3180238,46.8567415,17.3747481,46.9306533
565	Nemesgörzsöny	17.3201328,47.3733934,17.4217303,47.4147164
553	Mezőlak	17.3202691,47.3109086,17.41984,47.3844711
2669	Kóny	17.3212618,47.6032853,17.4147185,47.6611113
471	Békás	17.321692,47.3142686,17.3596983,47.3506262
2644	Győrsövényház	17.3220618,47.6541141,17.4307561,47.7280412
2627	Fehértó	17.3221401,47.6542307,17.3702629,47.7046769
2620	Dunasziget	17.3229725,47.9037808,17.4325057,47.98255
539	Lesencefalu	17.3249041,46.818395,17.3614959,46.8582324
603	Somlóvásárhely	17.3253832,47.079652,17.4063424,47.1447577
472	Bodorfa	17.3255428,47.069505,17.3548631,47.0843297
574	Nyárád	17.3259933,47.2523322,17.4073961,47.3104697
2725	Sobor	17.3291522,47.4455853,17.3908138,47.5066501
773	Marcali	17.3306151,46.5115784,17.5036838,46.6262896
752	Kéthely	17.3309198,46.6056113,17.445955,46.6922507
662	Balatonkeresztúr	17.3322426,46.6688254,17.4409867,46.7338986
669	Balatonújlak	17.332966,46.6422284,17.4012308,46.6823821
601	Somlójenő	17.3352905,47.0956795,17.36614,47.1465674
604	Somlóvecse	17.3378701,47.1898189,17.3874831,47.2101989
802	Péterhida	17.3382214,45.9735837,17.3794679,46.0307396
670	Barcs	17.3395128,45.9272681,17.5670384,46.0325145
541	Lesencetomaj	17.3399626,46.8338411,17.4144424,46.917866
2663	Kimle	17.3406979,47.7884079,17.4397678,47.8626558
708	Gadány	17.3407324,46.4902354,17.4116731,46.5482868
570	Nemesvita	17.346129,46.8131818,17.4045318,46.852344
549	Marcaltő	17.3480807,47.3758358,17.4507568,47.4463636
858	Szenyér	17.3489822,46.4330397,17.4172568,46.4915482
814	Rinyaszentkirály	17.3492189,46.110714,17.423872,46.1932043
789	Nemeskisfalud	17.3494115,46.4286058,17.378718,46.4461252
816	Rinyaújnép	17.3495418,46.050617,17.3824768,46.0906691
658	Bakháza	17.3504618,46.0871538,17.3815516,46.1217068
567	Nemeshany	17.3521759,47.037699,17.3931406,47.0848897
558	Nagyacsád	17.3535779,47.3424065,17.4230724,47.3847429
455	Balatonederics	17.3541317,46.7577439,17.417952,46.8246408
486	Dáka	17.3541453,47.2275431,17.4378792,47.2995196
575	Nyirád	17.3551685,46.9408275,17.4987312,47.0370263
2595	Árpás	17.3562204,47.4939443,17.4099699,47.5446151
2707	Püski	17.3568578,47.8749821,17.4271704,47.9106158
2603	Bodonhely	17.3578513,47.5419798,17.4179935,47.5854973
663	Balatonmáriafürdő	17.3585285,46.7005234,17.4395265,46.7509143
621	Tapolca	17.3618395,46.8442911,17.5299835,46.946967
828	Somogyaracs	17.362983,46.0453216,17.4124405,46.0824132
488	Doba	17.364147,47.1421913,17.4667391,47.2122688
547	Malomsok	17.3659131,47.4177004,17.4480385,47.4859518
815	Rinyaújlak	17.3721766,46.0633227,17.4366142,46.1275454
759	Komlósd	17.372503,46.0030473,17.4092034,46.0428836
2602	Bezi	17.3726556,47.6456265,17.4427603,47.6848225
585	Pápadereske	17.3770268,47.2783067,17.425451,47.3100267
851	Szabás	17.3778582,46.2582944,17.477973,46.300392
2613	Darnózseli	17.3830972,47.8227722,17.4605576,47.8802097
2687	Mórichida	17.3853564,47.477555,17.4996426,47.5422577
690	Csokonyavisonta	17.385702,46.0047615,17.5300439,46.1251986
487	Devecser	17.3870768,47.0531117,17.5354443,47.1617796
775	Mesztegnyő	17.387504,46.4511529,17.5249322,46.520977
473	Borszörcsök	17.3899772,47.1197337,17.4694361,47.1513582
587	Pápasalamon	17.390703,47.1996646,17.4515755,47.2456774
749	Kelevíz	17.392575,46.5089349,17.42524,46.5418148
645	Zalahaláp	17.3926498,46.8978115,17.4790063,46.967824
2666	Kisbodak	17.392974,47.8840765,17.451182,47.9208615
2711	Rábacsécsény	17.3935827,47.5760609,17.468258,47.6261282
676	Beleg	17.3939389,46.2889272,17.477973,46.3365547
584	Pápa	17.3943923,47.2499831,17.5744867,47.3897753
2718	Rábaszentmiklós	17.3950345,47.5290158,17.446559,47.553604
2664	Kisbabot	17.3958062,47.5416553,17.4545254,47.573548
2625	Enese	17.3984569,47.6167059,17.4652955,47.7017072
594	Raposka	17.4011994,46.8352509,17.4520351,46.8548159
763	Kutas	17.4022048,46.3168021,17.5099179,46.3920192
616	Szigliget	17.4029407,46.7478572,17.4703694,46.8329564
576	Oroszi	17.4031041,47.1454667,17.4405766,47.1762672
2680	Mecsér	17.4032649,47.7678302,17.5150315,47.8215671
508	Hegymagas	17.4040072,46.8089572,17.4636519,46.841636
713	Görgeteg	17.4040088,46.1207978,17.4964009,46.1857086
2685	Mosonszentmiklós	17.4042687,47.6901319,17.4895563,47.7814349
785	Nagykorpád	17.4045984,46.2319574,17.5127403,46.3023338
766	Lábod	17.405241,46.1639051,17.5285701,46.2550681
2717	Rábaszentmihály	17.4069351,47.5618696,17.4876453,47.5951899
593	Pusztamiske	17.4084621,47.0304958,17.4822596,47.0710929
572	Noszlop	17.4134381,47.1449468,17.5329818,47.1987019
480	Csikvánd	17.4191091,47.4491023,17.4861291,47.4916873
573	Nóráp	17.419328,47.2574747,17.4820527,47.2982845
535	Kup	17.4195376,47.210498,17.502459,47.2651824
2617	Dunaremete	17.4233399,47.8685735,17.4734974,47.8907148
2653	Hédervár	17.4307841,47.7962327,17.5032608,47.8479749
2696	Öttevény	17.4313236,47.7045354,17.5415675,47.7752752
